track_id,title,permalink,permalink_url,created_at,last_modified,description,duration,full_duration,embeddable_by,genre,likes_count,commentable,comment_count,downloadable,download_count,user_id,license,reposts_count,sharing,tag_list,label_name,public,publisher_metadata-id,publisher_metadata-urn,publisher_metadata-artist,publisher_metadata-album_title,publisher_metadata-contains_music,publisher_metadata-writer_composer,publisher_metadata-writer_isrc,purchase_title,purchase_url,release_date,secret_token,uri,artwork_url,display_date,state,track_format,waveform_url,media-first_transcoding-url,media-first_transcoding-preset,media-first_transcoding-duration,media-first_transcoding-snipped,media-first_transcoding-format-protocol,media-first_transcoding-format-mime_type,media-first_transcoding-quality,media-second_transcoding-url,media-second_transcoding-preset,media-second_transcoding-duration,media-second_transcoding-snipped,media-second_transcoding-format-protocol,media-second_transcoding-format-mime_type,media-second_transcoding-quality,media-third_transcoding-url,media-third_transcoding-preset,media-third_transcoding-duration,media-third_transcoding-snipped,media-third_transcoding-format-protocol,media-third_transcoding-format-mime_type,media-third_transcoding-quality,track_authorization,monetization_model,policy
1059955294,"Żabson, Kizo, Zetha, Vladimir Cauchemar - Puerto Bounce BASS BOOSTED & PITCHED",zabson-kizo-zetha-vladimir-cauchemar-puerto-bounce-bass-boosted-pitched,https://soundcloud.com/ogkarol/zabson-kizo-zetha-vladimir-cauchemar-puerto-bounce-bass-boosted-pitched,2021-06-01T18:45:04Z,2021-09-26T21:46:03Z,None,174367,174367,all,Hip-hop & Rap,6952,True,42,True,21,506945109,all-rights-reserved,23,public,None,None,True,1059955294,soundcloud:tracks:1059955294,None,None,True,None,None,None,None,None,None,https://api.soundcloud.com/tracks/1059955294,https://i1.sndcdn.com/artworks-HL4TVQ79asEBV42g-pQAeKw-large.jpg,2021-06-01T18:45:04Z,finished,single-track,https://wave.sndcdn.com/sqOakl1BViYf_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjkwYWMyYzhlLTU1ZjUtNDE2NS04ZjNmLTU0MmIyOGI3MjdiNyIsImlhdCI6MTYzOTU1NzgwOX0.SgSa6j1umTrA5D3UAQGc5F7s2zMK2tJcrWvMhGjG2fM,BLACKBOX,MONETIZE
56162124,Zameen Maili Nahien Hoti - Farhan Ali Qadri,zameen-maili-nahien-hoti,https://soundcloud.com/narikash/zameen-maili-nahien-hoti,2012-08-13T14:59:37Z,2012-08-13T14:59:38Z,None,515017,515017,all,None,3253,True,26,False,0,1806725,all-rights-reserved,124,public,None,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/56162124,None,2012-08-13T14:59:37Z,finished,single-track,https://wave.sndcdn.com/wTlXVkROm4Vb_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjU4NzEzYjU0LWQzNDUtNGY2MS1iNDYwLTYwYjdmNjBjMDRkNyIsImlhdCI6MTYzOTU1NzgwOX0.GhM6dDczrcDT0rZSjw_GoS2bG4n5q6MnDmrkCXjasZk,BLACKBOX,MONETIZE
284765328,ZHU - Faded (MW Redo),zhu-faded-mw-redo,https://soundcloud.com/prodbymileage/zhu-faded-mw-redo,2016-09-26T18:20:44Z,2021-02-10T17:11:33Z,"My own trap twist to ZHU's ""Faded"". Also my first redo of an original song. Thanks for listening!

<a href='https://theartistunion.com/tracks/1845f3'>Download for free on The Artist Union</a>",230238,230238,all,Dance & EDM,4304,True,12,False,0,26227281,cc-by-nc-sa,294,public,Dance EDM Trap ZHU Faded Redo,None,True,284765328,soundcloud:tracks:284765328,None,None,None,None,None,None,https://theartistunion.com/tracks/1845f3,None,None,https://api.soundcloud.com/tracks/284765328,https://i1.sndcdn.com/artworks-000194343869-anecd7-large.jpg,2016-09-26T18:20:44Z,finished,single-track,https://wave.sndcdn.com/JPvNc7JnvjJt_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjJmNDdkMjNhLTk2NzMtNGM0Ny04OTU0LTgyNDA2ZTRmOWU1ZSIsImlhdCI6MTYzOTU1NzgwOX0.8AR604m_CnC5OedSp-HqBvUqmVl6J3fP3DXBbIFvqU4,BLACKBOX,MONETIZE
226843736,ZARA ZARA - DEEP HOUSE MASHUP - SOULSHAKER & ANIRBAN PAUL***Featured In Electronyk Podcast 11***,zara-zara-deep-house-mashup-soulshaker-anirban-paul,https://soundcloud.com/soulshakerindia/zara-zara-deep-house-mashup-soulshaker-anirban-paul,2015-10-04T11:08:18Z,2020-11-30T16:42:19Z,"Presenting You:
Our first collaboration
"" ZARA ZARA - DEEP HOUSE MASHUP - SOULSHAKER & ANIRBAN PAUL""

Click On ""Buy"" To Download The Full Track

Support Artists:
Soulshaker Official : www.facebook.com/soulshaker.pro
Anirban Paul : www.facebook.com/deejayanirban",408122,408122,all,Deep,8999,True,97,False,0,10828329,cc-by-nc-sa,280,public,"House bollywood Mashup Indian Remix duo zara rehna hai tere dil mein rhtdm Melody Edm collabration soulshaker india ""anirban paul"" ace pixels abhishek singh",Soulshaker Official & Anirban Paul,True,None,None,None,None,None,None,None,None,http://www.mediafire.com/listen/m64858pp14dhb6j,2015-10-04T00:00:00Z,None,https://api.soundcloud.com/tracks/226843736,https://i1.sndcdn.com/artworks-000131605545-kghk0k-large.jpg,2015-10-04T11:08:18Z,finished,single-track,https://wave.sndcdn.com/mjnpet1iAROb_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjIxNWIxYTUzLTQxMTctNDFiNi1iNjZkLWExNGY5MDFhMjFhYyIsImlhdCI6MTYzOTU1NzgwOX0.LfGcFt8c0RyKyboFtVbgtY_rghbw1LLxr5020-savYw,BLACKBOX,MONETIZE
314931879,Zelig & Kary - C'Mon [FEATURE082],zelig-kary-cmon-feature082,https://soundcloud.com/featurepr/zelig-kary-cmon-feature082,2017-03-28T20:09:59Z,2021-09-06T15:26:48Z,"https://soundcloud.com/thezelig & https://soundcloud.com/musickary

/ MIX FEED LABEL /

www.bit.ly/MixFeedLabel

/ MIX FEED AGENCY /

www.vk.com/mixfeedagency
www.facebook.com/mixfeedagency

/ FOLLOW PROMO LINKS /

https://soundcloud.com/mixfeed / https://soundcloud.com/mixfeedru / https://soundcloud.com/zer0day / https://soundcloud.com/properpr / https://soundcloud.com/featurepr

www.facebook.com/mixfeedru
www.mixcloud.com/mixfeed
www.twitter.com/mixfeedru
www.vk.com/mixfeed

[ WWW.MIXFEED.RU ]",234366,234366,all,Deep House,7857,True,197,False,0,11252717,all-rights-reserved,2750,public,"Zelig Kary ""Mix Feed"" Feature ""Free DL"" ""Zero Day"" ""Proper PR""",None,True,314931879,soundcloud:tracks:314931879,None,None,True,None,GBSMU3654182,FREE DOWNLOAD,https://theartistunion.com/tracks/39f953,None,None,https://api.soundcloud.com/tracks/314931879,https://i1.sndcdn.com/artworks-000215122343-5hdc6o-large.jpg,2017-03-28T20:09:59Z,finished,single-track,https://wave.sndcdn.com/jOaTJXQriYB5_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjYwOGY3MjExLTMzNDQtNGY2NS05NjAzLTkyNWVkMmFkNjBlMSIsImlhdCI6MTYzOTU1NzgwOX0.-VbhyW_c9mx9Mw0ktAH70Gq9eRTDkKWyScgQJX7Ffx8,AD_SUPPORTED,MONETIZE
316110323,Zeamsone - High Life,zeamsone-high-life,https://soundcloud.com/whitenygga/zeamsone-high-life,2017-04-04T19:48:15Z,2019-03-29T06:11:32Z,None,210252,210252,all,None,4675,True,10,False,0,210304407,all-rights-reserved,36,public,rap,None,True,316110323,soundcloud:tracks:316110323,Zeamsone,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/316110323,https://i1.sndcdn.com/artworks-000216251907-33nuvr-large.jpg,2017-04-04T19:48:15Z,finished,single-track,https://wave.sndcdn.com/X8moBPqJL38W_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjM2N2M5YmI4LTNhZDUtNDg2YS1hNmMyLWIwYTc0NWUzZGZlOCIsImlhdCI6MTYzOTU1NzgwOX0.JcWasUVKA0V9a7vZ3h-sCxNsrdHL1aIzOQQfuFmK4U0,BLACKBOX,MONETIZE
244892938,Zebra Presets - Future 808s - FREE PRESETS,zebra-presets-future-808s-free-presets,https://soundcloud.com/trisamples/zebra-presets-future-808s-free-presets,2016-02-01T15:16:26Z,2021-09-13T13:43:11Z,"44 Presets for Uhe Zebra VST - Future 808s is a preset pack based around 808 bass sounds you can actually play. Bells, plucks and even horns for dark arps and trapped out melodies.

Free download: https://theartistunion.com/tracks/5c4982",116672,116672,all,Free Presets,3824,True,57,False,0,202784581,all-rights-reserved,2586,public,"Zebra VST Free Future ""808 Bass"" Synth",None,True,None,None,None,None,None,None,None,None,https://theartistunion.com/tracks/5c4982,None,None,https://api.soundcloud.com/tracks/244892938,https://i1.sndcdn.com/artworks-000145448796-e26few-large.jpg,2016-02-01T15:20:10Z,finished,single-track,https://wave.sndcdn.com/bTB6TIEzXDyG_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6Ijg2Y2M1YzAwLTlhZTctNGY5My05NjQyLTMzMWQ5OWMyOGZiZSIsImlhdCI6MTYzOTU1NzgwOX0.Gm71wDEdoxNaoJ96jzueMJuWERqhAo6nk6-LPI0aaWo,BLACKBOX,MONETIZE
259233066,Zahni-Bad Chick,zahni-bad-chick,https://soundcloud.com/kevin-horvat-108239592/zahni-bad-chick,2016-04-15T14:25:21Z,2020-08-24T12:04:56Z,None,146063,146063,all,None,9065,True,41,False,0,191283919,all-rights-reserved,204,public,soundcloud:source=android-3rdparty-upload,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/259233066,https://i1.sndcdn.com/artworks-000158312523-1hmmha-large.jpg,2016-04-15T14:25:21Z,finished,single-track,https://wave.sndcdn.com/ZqZAJD54dN6q_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImMwZTdiMzY1LTM1NzgtNDE2Yy1hODkyLWMxZDk0MmUxNmIyNyIsImlhdCI6MTYzOTU1NzgwOX0.qwYzUjlejps1LlMek95ZycBa1FgH9xQRDVx7M2R_ieM,BLACKBOX,MONETIZE
109735975,Zeca Baleiro - Lenha,zeca-baleiro-lenha,https://soundcloud.com/camila-candido-2/zeca-baleiro-lenha,2013-09-10T16:34:31Z,2020-08-26T12:02:42Z,None,247716,247716,all,Mpb Brazilian Popular Music,2970,True,26,False,0,56040787,all-rights-reserved,124,public,None,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/109735975,https://i1.sndcdn.com/artworks-000057444838-apj5hu-large.jpg,2013-09-10T16:34:31Z,finished,single-track,https://wave.sndcdn.com/Fjeawfh8UVwj_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjMxZWI4NTk2LTkwMTUtNDE2Mi05MTMzLTkxN2YyYzQ0ZDg3NiIsImlhdCI6MTYzOTU1NzgwOX0.XVkuaOXj1ajpp4OE1b0qbAGqGuBIBv_jdUjHiKzCh28,BLACKBOX,MONETIZE
125851618,Zentrax - Blümchen (Preview 50 %),zentrax-bl-mchen-preview-20,https://soundcloud.com/mark-anliker-1/zentrax-bl-mchen-preview-20,2013-12-21T07:42:51Z,2020-02-04T11:00:12Z,psylopath sideprojekt,263860,263860,all,Darkpsy,7759,True,103,False,0,71299434,all-rights-reserved,813,public,Psycodelic Psylopath blümchen Psytrance hightech zentrax,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/125851618,https://i1.sndcdn.com/artworks-000065915930-ulejyb-large.jpg,2013-12-21T07:42:51Z,finished,single-track,https://wave.sndcdn.com/GrANlmUrI9LQ_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImQ1MmNhZTZjLWMxNWUtNDJkOS04NjRkLTNlZjYzMWZkYmM1ZCIsImlhdCI6MTYzOTU1NzgwOX0.b0CJW7nDvn2hX7D8B5YiECBYamz5ufEswVHFrJ7Udbc,BLACKBOX,MONETIZE
142916814,Zac Kekona - Sitting In My Room,zac-kekona-sitting-in-my-room,https://soundcloud.com/jeff-flores-4/zac-kekona-sitting-in-my-room,2014-04-03T19:42:25Z,2021-07-22T08:26:37Z,None,270235,270235,all,None,4535,True,24,False,0,64438428,all-rights-reserved,179,public,soundcloud:source=android-3rdparty-upload,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/142916814,https://i1.sndcdn.com/artworks-000075486884-v97j7p-large.jpg,2014-04-03T19:42:25Z,finished,single-track,https://wave.sndcdn.com/k7aL69eKFnM1_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjU1M2U5NTVkLTE3MDYtNDJkMS1hMTEzLTlkZjI2ZDgxYjY4OSIsImlhdCI6MTYzOTU1NzgwOX0.D_xxmRWHAkso_Q77ScF9bigjufzFRwmF8zrTB1oNuW0,BLACKBOX,MONETIZE
247332251,Zedd Ft. Selena Gomez  - I Want You To Know (Hella X Pegato Remix),zedd-ft-selena-gomez-i-want-you-to-know-hella-x-pegato-remix,https://soundcloud.com/lennibusch/zedd-ft-selena-gomez-i-want-you-to-know-hella-x-pegato-remix,2016-02-16T13:10:36Z,2016-02-29T16:50:04Z,None,254587,254587,all,Hella ,4447,True,65,False,0,120098175,all-rights-reserved,166,public,"Pegato Remix ""I Want You To Know"" Zedd ""Selena Gomez"" House ""AUX London""",None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/247332251,https://i1.sndcdn.com/artworks-000149103098-vhhjfb-large.jpg,2016-02-16T13:10:36Z,finished,single-track,https://wave.sndcdn.com/j75eTxdrRyxx_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjliYzhmZjI0LTc5N2EtNGY3OC05OGY5LTljZDEzM2VhYTRmMiIsImlhdCI6MTYzOTU1NzgwOX0.UU7Q2w2r4TPWBZwoXlI-VhY4AZGaIlvuoZFsfvdBg4I,BLACKBOX,MONETIZE
108641309,ZAHNI live pa! WWW Tour 30.08.13 @ Monza Club Frankfurt (crank edition),crankfurt,https://soundcloud.com/zahni_live/crankfurt,2013-09-03T12:13:05Z,2021-11-24T14:13:15Z,"Danke Frankfurt, danke Crank ;) cu @ part 2

Download my liveact from 30.08.13 @ Crank part one Monza Club Frankfurt



Mainstage:

BMG live aka Brachiale Musikgestalter ( Abstract - Abschuss )
https://www.facebook.com/BMG.aka.Brachiale.Musikgestalter.Official

Pappenheimer ( Abstract - Abfahrt )
https://www.facebook.com/PappenheimerOfficial

Zahni live ( // strezzkids, we make strezz )
https://www.facebook.com/zahnirecords

Norman ( Rauschwaren, e-lectribe, Bambule, Kassel )
https://www.facebook.com/rauschwaren

Loungefloor:

Minimalrockers ( Das Rind, Rüsselsheim )
https://www.facebook.com/MinimalRockers
- Dennis Knob ( Minimalrockers, Bambule )
- Carsten Krabowski ( Minimalrockers )
- Mark Fuchs ( Minimalrockers )
- Shaida ( Minimalrockers )

Third Room:

Vollgaaas Floor
https://www.facebook.com/pages/Vollgaaas-Entertainment/126579734088265
- Kai Wagner
- Audiomotor
- Alex Carle
- Roger vs Soopertrooper",4053878,4053878,all,Hardtekk,6853,True,296,True,17676,804125,all-rights-reserved,850,public,Zahni Crank Strezzkidz MAfiaAndCrime Rohrmusik Frankfurt Hardtekk Techno Hardtechno Monza Club 2013 August Live,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/108641309,https://i1.sndcdn.com/artworks-000056873344-jb4a7b-large.jpg,2013-09-03T12:13:05Z,finished,single-track,https://wave.sndcdn.com/VUPxOaLJllGC_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjNhZWJjOTJiLTI1MjAtNDgwYS05ZDllLWY4MGQ0YTIxNmEzZiIsImlhdCI6MTYzOTU1NzgwOX0.MDLvpDMCrAAECB3xZHUEeiI7c5mY_eT1r7iYvs2zWwk,NOT_APPLICABLE,ALLOW
175477701,Zardonic - For Justice (Original Mix),for-justice-original-mix,https://soundcloud.com/zardonic/for-justice-original-mix,2014-11-05T15:33:47Z,2021-09-16T08:46:40Z,"Get this track for free HERE:
http://zardonic.net/official-zardonic-mailing-list

Buy the whole EP HERE: http://smarturl.it/forjustice

Release date: December 9th, 2014.

Everything was done on FL Studio, with original vocals by Zardonic, Rhythm Guitars were created with Impact Soundworks' ""Shreddage 2"", and Lead Guitars performed by Venezuelan virtuoso Tadeo Díaz.",272011,272011,all,Electro,5119,True,204,False,0,32278,all-rights-reserved,551,public,Metal,eOne Music,True,175477701,soundcloud:tracks:175477701,Zardonic,For Justice,True,None,USKO11401935,BUY IT NOW!,http://smarturl.it/ForJustice,2014-12-02T00:00:00Z,None,https://api.soundcloud.com/tracks/175477701,https://i1.sndcdn.com/artworks-000096203904-czb1o8-large.jpg,2014-11-05T15:33:47Z,finished,single-track,https://wave.sndcdn.com/nPehN1tDUmSz_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjZjOWQ1ZTU4LTRmODktNDA0ZS1hNDU2LTMwMmQ2NjU1YThmYiIsImlhdCI6MTYzOTU1NzgwOX0.ugW8gUQw6o_mcflBlEcgMusjAviwrTgy0QvizohzgP8,AD_SUPPORTED,MONETIZE
236794481,Z Ft. Fetty Wap - Nobody's Better (Beau Di Angelo Remix),fettywap_z_nobodysbetter_beaudiangelo,https://soundcloud.com/beau-di-angelo-bootlegs/fettywap_z_nobodysbetter_beaudiangelo,2015-12-09T15:46:26Z,2020-12-31T12:09:06Z,"FREE DOWNLOAD : http://on.fb.me/21OWd8C

FOLLOW FETTY WAP
soundcloud: @harlem_fetty
Instagram: FettyWap1738
Twitter: Fetty Wap

FOLLOW Z 
Soundcloud: @zusetteisabel21
Instagram: itsyourgirl_z
Twitter: itsyourgirl_Z
Facebook: zmusicofficial

FOLLOW BEAU DI ANGELO
Soundcloud: @beaudiangelo
Instagram: www.instagram.com/beaudiangelo
Website: www.beaudiangelo.com
Bookings: nathan@pitchartists.com
Facebook: www.facebook.com/beaudiangelo
Youtube: www.youtube.com/beaudiangelo
Twitter: www.twitter.com/beaudiangelo

Mastered by @stefan-nixdorf",260308,260308,all,Fetty Wap,6963,True,367,False,0,132655869,cc-by-nc-sa,1202,public,Trap R&B Future,None,True,None,None,None,None,None,None,None,FREE DOWNLOAD,http://on.fb.me/21OWd8C,None,None,https://api.soundcloud.com/tracks/236794481,https://i1.sndcdn.com/artworks-000138969655-mbs04y-large.jpg,2015-12-09T15:46:26Z,finished,single-track,https://wave.sndcdn.com/nxti2wtKe1qL_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImUwYjRlZjM0LTU0Y2QtNDUyYy1iNWExLWMwZjc0Y2NlNDkwZCIsImlhdCI6MTYzOTU1NzgwOX0.xE0IVzFgiF4ApsjAOAv9_tL1kqzq_SJ_ymveTN7bj2Q,BLACKBOX,MONETIZE
339056939,Zara (feat. Abir),zara-feat-abir-1,https://soundcloud.com/macklemore/zara-feat-abir-1,2017-08-22T21:45:01Z,2019-10-18T23:40:21Z,None,30000,217359,all,Rap/Hip Hop,156,True,0,False,0,557633,all-rights-reserved,9,public,None,Bendo LLC,True,339056939,soundcloud:tracks:339056939,Macklemore,GEMINI,True,None,QZ8TY1700036,None,None,2017-09-22T00:00:00Z,None,https://api.soundcloud.com/tracks/339056939,https://i1.sndcdn.com/artworks-RBQ0Yl0r4jmn-0-large.jpg,2017-09-22T00:00:00Z,finished,single-track,https://wave.sndcdn.com/cLTacUsWqbDk_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjljYjgwOGM4LWEyMzktNGU0Ni1iZTM2LWQ1MDIwYzgyZmJiMCIsImlhdCI6MTYzOTU1NzgwOX0.gXUe3DQsrQR2VpWu-6iRXC6U1VNs0F0X6WA4NxjsJG4,SUB_HIGH_TIER,SNIP
287102823,"ZAMLING NAMKHA - UGYEN PANDAY , PEMA DEKI",zamling-namkha-ugyen-panday-pema-deki,https://soundcloud.com/nari-naku-wangyal/zamling-namkha-ugyen-panday-pema-deki,2016-10-11T04:21:07Z,2021-10-30T15:06:05Z,None,249021,249021,all,None,5659,True,51,True,1000,167757424,all-rights-reserved,113,public,"Dzongkha songs , Bhutan bhutanese rigser boedra ugyen panday pema deki, jimmy wangyal tshering movies films thimphu paro druk",None,True,287102823,soundcloud:tracks:287102823,PEMA DEKI & UGYEN PANDEY,ATSARA/GOEDRO MAJU,None,JIMMY WANGYAL,None,None,None,2016-10-11T00:00:00Z,None,https://api.soundcloud.com/tracks/287102823,https://i1.sndcdn.com/artworks-vXewKvzTkzzMmaiQ-1srZiA-large.jpg,2016-10-11T04:21:07Z,finished,single-track,https://wave.sndcdn.com/SYvVdTopadru_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjYyNTJiZmFjLTc1OTYtNDNjMi05ZWZiLWI1YjA4ZmY0NGI0OSIsImlhdCI6MTYzOTU1NzgwOX0.UPwznpp6Y9w8Jh0fsv9HeYaMmU6shxGIBKFNy-K-EPY,BLACKBOX,MONETIZE
305481938,Zate - Suizid [Traurige Musik zum Nachdenken],zate-suizid-traurige-musik-zum-nachdenken,https://soundcloud.com/pyro1337/zate-suizid-traurige-musik-zum-nachdenken,2017-01-31T21:32:16Z,2021-08-02T20:48:08Z,None,149068,149068,all,Hip-hop & Rap,4296,True,71,False,0,181795663,all-rights-reserved,66,public,Zate - Suizid [Traurige Musik zum Nachdenken],None,True,305481938,soundcloud:tracks:305481938,Zate,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/305481938,https://i1.sndcdn.com/artworks-000205643179-qngrf1-large.jpg,2017-01-31T21:32:16Z,finished,single-track,https://wave.sndcdn.com/IWmtnh8B1ZvL_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImY3ZmU3ZTM4LTlhYmMtNGMyNy1hNzRhLTY2ZjYxOWVhMmZmOCIsImlhdCI6MTYzOTU1NzgwOX0.YfL7oBlGFsspRrlfessobKtAUd_XCK__B1mxBxP-Zj4,BLACKBOX,MONETIZE
173911385,ZIGGY & Syzz - Lasers (OUT NOW),ziggy-syzz-lasers-out-now,https://soundcloud.com/wall-recordings/ziggy-syzz-lasers-out-now,2014-10-26T12:35:02Z,2021-05-21T22:51:32Z,"ZIGGY & Syzz - Lasers is OUT NOW on Beatport! Get your copy here: http://smarturl.it/LasersBeatport

Follow ZIGGY on Facebook: facebook.com/ziggymusic
Follow ZIGGY on Twitter: twitter.com/ziggymusic
Follow ZIGGY on Soundcloud: @ziggyofficial

Follow Syzz on Facebook: facebook.com/syzzmusic
Follow Syzz on Twitter: twitter.com/SYZZmusic
Follow Syzz on Soundcloud: @SYZZmusic

",240087,240087,all,WALL,10414,True,179,False,0,64462449,all-rights-reserved,2788,public,None,None,True,None,None,None,None,None,None,None,Buy on Beatport,http://smarturl.it/LasersBeatport,None,None,https://api.soundcloud.com/tracks/173911385,https://i1.sndcdn.com/artworks-000095161454-o0me06-large.jpg,2014-10-26T12:35:02Z,finished,single-track,https://wave.sndcdn.com/rpMZvhOf0nfi_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjRkNDFjODRmLThiZjUtNGM0Ny04M2RjLWM3ZDhmMzVkOWVmMCIsImlhdCI6MTYzOTU1NzgwOX0.GcixYX1UeBdYj_vvXZy_LNujM2qGO09lwO2re4dxqOg,BLACKBOX,MONETIZE
